work_year,salary_in_usd,experience_level,remote_status,country_iso3,gdp_per_capita_ppp,salary_to_gdp_ratio
2023,209000,Senior-Level,Onsite,USA,77860.9112908848,2.684273745771939
2023,112500,Senior-Level,Onsite,USA,77860.9112908848,1.4448841932982925
2023,214000,Senior-Level,Onsite,USA,77860.9112908848,2.7484908210296406
2023,205000,Senior-Level,Fully Remote,USA,77860.9112908848,2.6329000855657774
2023,178000,Senior-Level,Onsite,USA,77860.9112908848,2.2861278791741872
2023,109283,Senior-Level,Onsite,USA,77860.9112908848,1.403566927077487
2023,189000,Senior-Level,Onsite,USA,77860.9112908848,2.4274054447411313
2023,137000,Senior-Level,Onsite,USA,77860.9112908848,1.7595478620610316
2023,154500,Senior-Level,Fully Remote,USA,77860.9112908848,1.9843076254629883
2023,131325,Senior-Level,Fully Remote,USA,77860.9112908848,1.6866614816435401
2023,207500,Senior-Level,Fully Remote,USA,77860.9112908848,2.665008623194628
2023,172900,Senior-Level,Fully Remote,USA,77860.9112908848,2.220626462411331
2023,168400,Senior-Level,Onsite,USA,77860.9112908848,2.1628310946793996
2023,105200,Senior-Level,Onsite,USA,77860.9112908848,1.3511272634220477
2023,237000,Senior-Level,Onsite,USA,77860.9112908848,3.0438893672150695
2023,170112,Senior-Level,Onsite,USA,77860.9112908848,2.1848190212476366
2023,167310,Senior-Level,Onsite,USA,77860.9112908848,2.1488317722732204
2023,121000,Senior-Level,Fully Remote,USA,77860.9112908848,1.5540532212363856
2023,325000,Senior-Level,Fully Remote,USA,77860.9112908848,4.174109891750622
2023,155810,Mid-Level,Onsite,USA,77860.9112908848,2.0011324991805064
2023,106720,Mid-Level,Onsite,USA,77860.9112908848,1.370649254300389
2023,133000,Senior-Level,Fully Remote,USA,77860.9112908848,1.7081742018548702
2023,113000,Senior-Level,Fully Remote,USA,77860.9112908848,1.4513059008240627
2023,208400,Senior-Level,Fully Remote,USA,77860.9112908848,2.6765676967410146
2023,240500,Senior-Level,Onsite,USA,77860.9112908848,3.0888413198954607
2023,123700,Senior-Level,Onsite,USA,77860.9112908848,1.5887304418755446
2023,48915,Entry-Level,Onsite,USA,77860.9112908848,0.6282356472460976
2023,68000,Mid-Level,Onsite,USA,77860.9112908848,0.8733522235047456
2023,275500,Senior-Level,Onsite,USA,77860.9112908848,3.538360846699374
2023,102000,Senior-Level,Onsite,USA,77860.9112908848,1.3100283352571185
2023,228000,Senior-Level,Onsite,USA,77860.9112908848,2.928298631751206
2023,207611,Senior-Level,Fully Remote,USA,77860.9112908848,2.6664342422653493
2023,127876,Senior-Level,Fully Remote,USA,77860.9112908848,1.6423645431307774
2023,111000,Entry-Level,Onsite,USA,77860.9112908848,1.425619070720982
2023,81500,Mid-Level,Onsite,USA,77860.9112908848,1.0467383267005408
2023,97750,Mid-Level,Onsite,USA,77860.9112908848,1.2554438212880719
2023,132600,Entry-Level,Fully Remote,USA,77860.9112908848,1.703036835834254
2023,81500,Entry-Level,Fully Remote,USA,77860.9112908848,1.0467383267005408
2023,202400,Mid-Level,Onsite,USA,77860.9112908848,2.5995072064317726
2023,147200,Mid-Level,Onsite,USA,77860.9112908848,1.8905506955867435
2023,54000,Mid-Level,Fully Remote,USA,77860.9112908848,0.6935444127831804
2023,36000,Mid-Level,Fully Remote,USA,77860.9112908848,0.46236294185545357
2023,176000,Senior-Level,Fully Remote,USA,77860.9112908848,2.2604410490711064
2023,118720,Senior-Level,Fully Remote,USA,77860.9112908848,1.5247702349188736
2023,136000,Mid-Level,Fully Remote,USA,77860.9112908848,1.7467044470094912
2023,272300,Senior-Level,Onsite,USA,77860.9112908848,3.497261918534445
2023,222800,Senior-Level,Onsite,USA,77860.9112908848,2.8615128734831963
2023,172750,Senior-Level,Fully Remote,USA,77860.9112908848,2.2186999501536
2023,280600,Senior-Level,Onsite,USA,77860.9112908848,3.6038622634622297
2023,158600,Senior-Level,Onsite,USA,77860.9112908848,2.036965627174304
2023,283780,Senior-Level,Onsite,USA,77860.9112908848,3.6447043233261285
2023,218540,Senior-Level,Onsite,USA,77860.9112908848,2.806799925363634
2023,178500,Senior-Level,Onsite,USA,77860.9112908848,2.2925495866999572
2023,137700,Mid-Level,Fully Remote,USA,77860.9112908848,1.76853825259711
2023,65100,Mid-Level,Fully Remote,USA,77860.9112908848,0.8361063198552786
2023,44640,Mid-Level,Fully Remote,USA,77860.9112908848,0.5733300479007625
2023,161000,Mid-Level,Fully Remote,USA,77860.9112908848,2.0677898232980008
2023,123000,Mid-Level,Fully Remote,USA,77860.9112908848,1.5797400513394664
2023,65000,Senior-Level,Onsite,USA,77860.9112908848,0.8348219783501245
2023,252990,Senior-Level,Fully Remote,USA,77860.9112908848,3.2492555738892
2023,162170,Senior-Level,Fully Remote,USA,77860.9112908848,2.082816618908303
2023,310270,Senior-Level,Onsite,USA,77860.9112908848,3.984926388041433
2023,239080,Senior-Level,Onsite,USA,77860.9112908848,3.0706036705222735
2023,70000,Senior-Level,Fully Remote,USA,77860.9112908848,0.8990390536078264
2023,129562,Senior-Level,Fully Remote,DEU,69048.9884036885,1.876377959985855
2023,227850,Senior-Level,Fully Remote,USA,77860.9112908848,2.926372119493475
2023,180500,Senior-Level,Fully Remote,USA,77860.9112908848,2.318236416803038
2023,199000,Senior-Level,Fully Remote,USA,77860.9112908848,2.555839595256535
2023,159000,Senior-Level,Fully Remote,USA,77860.9112908848,2.04210299319492
2023,174350,Senior-Level,Onsite,USA,77860.9112908848,2.2392494142360646
2023,284050,Senior-Level,Onsite,USA,77860.9112908848,3.6481720453900444
2023,193800,Senior-Level,Onsite,USA,77860.9112908848,2.4890538369885253
2023,232989,Senior-Level,Fully Remote,USA,77860.9112908848,2.9923744294433408
2023,85000,Entry-Level,Fully Remote,CAN,63944.1050100687,1.3292859441322358
2023,150550,Senior-Level,Fully Remote,USA,77860.9112908848,1.9335761360094037
2023,116710,Senior-Level,Fully Remote,USA,77860.9112908848,1.4989549706652774
2023,167500,Executive-Level,Onsite,USA,77860.9112908848,2.151272021133013
2023,106500,Executive-Level,Onsite,USA,77860.9112908848,1.36782370298905
2023,181500,Mid-Level,Onsite,USA,77860.9112908848,2.3310798318545785
2023,127000,Mid-Level,Onsite,USA,77860.9112908848,1.631113711545628
2023,138000,Mid-Level,Onsite,USA,77860.9112908848,1.772391277112572
2023,122000,Mid-Level,Onsite,USA,77860.9112908848,1.566896636287926
2023,91270,Senior-Level,Onsite,USA,77860.9112908848,1.1722184917540903
2023,247000,Executive-Level,Fully Remote,USA,77860.9112908848,3.172323517730473
2023,118440,Executive-Level,Fully Remote,USA,77860.9112908848,1.5211740787044423
2023,138900,Mid-Level,Onsite,USA,77860.9112908848,1.7839503506589585
2023,138900,Senior-Level,Fully Remote,USA,77860.9112908848,1.7839503506589585
2023,90600,Senior-Level,Fully Remote,USA,77860.9112908848,1.1636134036695582
2023,315300,Senior-Level,Fully Remote,USA,77860.9112908848,4.049528765750681
2023,210200,Senior-Level,Fully Remote,USA,77860.9112908848,2.6996858438337874
2023,177000,Mid-Level,Onsite,USA,77860.9112908848,2.273284464122647
2023,55000,Mid-Level,Fully Remote,USA,77860.9112908848,0.7063878278347208
2023,183200,Mid-Level,Onsite,USA,77860.9112908848,2.3529136374421973
2023,122200,Mid-Level,Onsite,USA,77860.9112908848,1.5694653192982342
2023,150000,Mid-Level,Fully Remote,TUN,13618.5389918651,11.014397365943662
2023,131000,Senior-Level,Fully Remote,USA,77860.9112908848,1.6824873717517894
2023,101000,Senior-Level,Fully Remote,USA,77860.9112908848,1.297184920205578
2023,171050,Senior-Level,Fully Remote,USA,77860.9112908848,2.1968661445659814
2023,124400,Senior-Level,Fully Remote,USA,77860.9112908848,1.597720832411623
2023,288000,Senior-Level,Fully Remote,USA,77860.9112908848,3.6989035348436285
2023,189750,Senior-Level,Onsite,USA,77860.9112908848,2.4370380060297867
2023,252000,Senior-Level,Fully Remote,USA,77860.9112908848,3.236540592988175
2023,273000,Senior-Level,Onsite,USA,77860.9112908848,3.506252309070523
2023,45000,Entry-Level,Onsite,USA,77860.9112908848,0.577953677319317
2023,228830,Senior-Level,Onsite,USA,77860.9112908848,2.9389586662439844
2023,148590,Senior-Level,Onsite,USA,77860.9112908848,1.9084030425083847
2023,78000,Senior-Level,Onsite,USA,77860.9112908848,1.0017863740201494
2023,81900,Senior-Level,Onsite,USA,77860.9112908848,1.051875692721157
2023,109500,Senior-Level,Fully Remote,USA,77860.9112908848,1.4063539481436713
2023,238530,Senior-Level,Onsite,USA,77860.9112908848,3.063539792243926
2023,154700,Senior-Level,Onsite,USA,77860.9112908848,1.9868763084732963
2023,118900,Senior-Level,Onsite,USA,77860.9112908848,1.527082049628151
2023,232960,Senior-Level,Onsite,USA,77860.9112908848,2.992001970406846
2023,166400,Senior-Level,Onsite,USA,77860.9112908848,2.137144264576319
2023,156000,Mid-Level,Onsite,USA,77860.9112908848,2.0035727480402987
2023,138860,Senior-Level,Onsite,USA,77860.9112908848,1.783436614056897
2023,119610,Senior-Level,Onsite,USA,77860.9112908848,1.5362008743147446
2023,205485,Senior-Level,Onsite,USA,77860.9112908848,2.6391291418657743
2023,156560,Senior-Level,Onsite,USA,77860.9112908848,2.0107650604691614
2023,144100,Senior-Level,Fully Remote,USA,77860.9112908848,1.8507361089269683
2023,89100,Senior-Level,Fully Remote,USA,77860.9112908848,1.1443482810922476
2023,81900,Senior-Level,Fully Remote,USA,77860.9112908848,1.051875692721157
2023,201000,Senior-Level,Onsite,USA,77860.9112908848,2.5815264253596157
2023,141100,Senior-Level,Onsite,USA,77860.9112908848,1.8122058637723473
2023,130800,Senior-Level,Fully Remote,USA,77860.9112908848,1.6799186887414814
2023,87200,Senior-Level,Fully Remote,USA,77860.9112908848,1.1199457924943208
2023,238000,Senior-Level,Fully Remote,USA,77860.9112908848,3.05673278226661
2023,173000,Senior-Level,Fully Remote,USA,77860.9112908848,2.221910803916485
2023,299500,Senior-Level,Onsite,USA,77860.9112908848,3.846602807936343
2023,245100,Senior-Level,Onsite,USA,77860.9112908848,3.1479210291325463
2023,290000,Senior-Level,Fully Remote,USA,77860.9112908848,3.7245903649467094
2023,136994,Senior-Level,Fully Remote,USA,77860.9112908848,1.7594708015707226
2023,278300,Senior-Level,Onsite,USA,77860.9112908848,3.574322408843687
2023,205700,Senior-Level,Onsite,USA,77860.9112908848,2.641890476101856
2023,114000,Mid-Level,Fully Remote,USA,77860.9112908848,1.464149315875603
2023,184950,Senior-Level,Onsite,USA,77860.9112908848,2.3753896137823927
2023,119250,Senior-Level,Onsite,USA,77860.9112908848,1.53157724489619
2023,178500,Senior-Level,Fully Remote,USA,77860.9112908848,2.2925495866999572
2023,159090,Senior-Level,Fully Remote,USA,77860.9112908848,2.0432589005495587
2023,82000,Mid-Level,Onsite,USA,77860.9112908848,1.053160034226311
2023,149076,Senior-Level,Fully Remote,USA,77860.9112908848,1.9146449422234333
2023,82365,Senior-Level,Fully Remote,USA,77860.9112908848,1.0578478807201233
2023,194595,Senior-Level,Onsite,USA,77860.9112908848,2.4992643519545
2023,305000,Senior-Level,Onsite,USA,77860.9112908848,3.917241590719815
2023,205485,Senior-Level,Fully Remote,USA,77860.9112908848,2.6391291418657743
2023,156560,Senior-Level,Fully Remote,USA,77860.9112908848,2.0107650604691614
2023,78400,Senior-Level,Fully Remote,USA,77860.9112908848,1.0069237400407656
2023,130002,Executive-Level,Fully Remote,USA,77860.9112908848,1.6696696435303522
2023,71908,Executive-Level,Fully Remote,USA,77860.9112908848,0.9235442895261654
2023,38000,Senior-Level,Onsite,USA,77860.9112908848,0.48804977195853433
2023,218000,Senior-Level,Fully Remote,USA,77860.9112908848,2.7998644812358022
2023,235400,Senior-Level,Fully Remote,USA,77860.9112908848,3.0233399031326047
2023,108320,Senior-Level,Fully Remote,USA,77860.9112908848,1.3911987183828536
2023,115934,Senior-Level,Fully Remote,USA,77860.9112908848,1.4889884805852822
2023,81666,Senior-Level,Fully Remote,USA,77860.9112908848,1.0488703335990965
2023,79000,Mid-Level,Onsite,USA,77860.9112908848,1.0146297890716898
2023,285000,Senior-Level,Fully Remote,USA,77860.9112908848,3.6603732896890073
2023,200000,Mid-Level,Fully Remote,USA,77860.9112908848,2.5686830103080753
2023,275000,Mid-Level,Onsite,USA,77860.9112908848,3.5319391391736037
2023,122720,Senior-Level,Onsite,USA,77860.9112908848,1.576143895125035
2023,231500,Senior-Level,Onsite,USA,77860.9112908848,2.9732505844315975
2023,118000,Senior-Level,Onsite,USA,77860.9112908848,1.5155229760817646
2023,299500,Executive-Level,Fully Remote,USA,77860.9112908848,3.846602807936343
2023,249600,Executive-Level,Fully Remote,USA,77860.9112908848,3.2057163968644784
2023,267100,Senior-Level,Fully Remote,USA,77860.9112908848,3.430476160266435
2023,167200,Senior-Level,Fully Remote,USA,77860.9112908848,2.147418996617551
2023,188500,Senior-Level,Fully Remote,USA,77860.9112908848,2.4209837372153613
2023,117000,Senior-Level,Fully Remote,USA,77860.9112908848,1.5026795610302242
2023,150931,Senior-Level,Onsite,USA,77860.9112908848,1.9384694771440407
2023,143250,Senior-Level,Onsite,USA,77860.9112908848,1.839819206133159
2023,231000,Senior-Level,Fully Remote,USA,77860.9112908848,2.966828876905827
2023,232000,Senior-Level,Onsite,USA,77860.9112908848,2.9796722919573675
2023,184250,Senior-Level,Onsite,USA,77860.9112908848,2.3663992232463147
2023,154440,Senior-Level,Onsite,USA,77860.9112908848,1.983537020559896
2023,68550,Senior-Level,Onsite,USA,77860.9112908848,0.8804161017830928
2023,90000,Entry-Level,Onsite,USA,77860.9112908848,1.155907354638634
2023,235000,Senior-Level,Onsite,USA,77860.9112908848,3.0182025371119887
2023,223100,Senior-Level,Onsite,USA,77860.9112908848,2.8653658979986583
2023,114700,Senior-Level,Onsite,USA,77860.9112908848,1.4731397064116813
2023,152375,Mid-Level,Fully Remote,USA,77860.9112908848,1.957015368478465
2023,94000,Mid-Level,Fully Remote,USA,77860.9112908848,1.2072810148447954
2023,120350,Senior-Level,Onsite,USA,77860.9112908848,1.5457050014528844
2023,74400,Senior-Level,Onsite,USA,77860.9112908848,0.955550079834604
2023,258750,Senior-Level,Fully Remote,USA,77860.9112908848,3.3232336445860726
2023,172500,Senior-Level,Fully Remote,USA,77860.9112908848,2.2154890963907152
2023,109528,Senior-Level,Onsite,USA,77860.9112908848,1.4067135637651145
2023,93919,Senior-Level,Onsite,USA,77860.9112908848,1.2062406982256206
2023,186600,Senior-Level,Fully Remote,USA,77860.9112908848,2.3965812486174345
2023,119800,Senior-Level,Fully Remote,USA,77860.9112908848,1.5386411231745372
2023,383910,Senior-Level,Onsite,USA,77860.9112908848,4.930715472436867
2023,315850,Senior-Level,Onsite,USA,77860.9112908848,4.0565926440290285
2023,198000,Mid-Level,Fully Remote,USA,77860.9112908848,2.5429961802049945
2023,141600,Mid-Level,Fully Remote,USA,77860.9112908848,1.8186275712981175
2023,94400,Mid-Level,Fully Remote,USA,77860.9112908848,1.2124183808654116
2023,209450,Senior-Level,Fully Remote,USA,77860.9112908848,2.690053282545132
2023,167560,Senior-Level,Fully Remote,USA,77860.9112908848,2.1520426260361054
2023,52500,Entry-Level,Onsite,USA,77860.9112908848,0.6742792902058699
2023,149500,Senior-Level,Onsite,USA,77860.9112908848,1.9200905502052865
2023,116500,Senior-Level,Fully Remote,USA,77860.9112908848,1.496257853504454
2023,220000,Mid-Level,Fully Remote,USA,77860.9112908848,2.825551311338883
2023,166364,Senior-Level,Onsite,USA,77860.9112908848,2.1366819016344634
2023,116455,Senior-Level,Onsite,USA,77860.9112908848,1.4956798998271346
2023,76000,Mid-Level,Fully Remote,USA,77860.9112908848,0.9760995439170687
2023,166500,Senior-Level,Fully Remote,USA,77860.9112908848,2.138428606081473
2023,105700,Senior-Level,Fully Remote,USA,77860.9112908848,1.357548970947818
2023,67000,Senior-Level,Onsite,USA,77860.9112908848,0.8605088084532053
2023,211200,Senior-Level,Onsite,USA,77860.9112908848,2.712529258885328
2023,200000,Entry-Level,Fully Remote,USA,77860.9112908848,2.5686830103080753
2023,120000,Entry-Level,Fully Remote,USA,77860.9112908848,1.5412098061848454
2023,126500,Executive-Level,Fully Remote,USA,77860.9112908848,1.6246920040198578
2023,78000,Executive-Level,Fully Remote,USA,77860.9112908848,1.0017863740201494
2023,157750,Senior-Level,Onsite,USA,77860.9112908848,2.0260487243804945
2023,158080,Mid-Level,Onsite,USA,77860.9112908848,2.0302870513475026
2023,182000,Senior-Level,Fully Remote,USA,77860.9112908848,2.337501539380349
2023,252000,Senior-Level,Onsite,USA,77860.9112908848,3.236540592988175
2023,231000,Senior-Level,Onsite,USA,77860.9112908848,2.966828876905827
2023,200800,Senior-Level,Onsite,USA,77860.9112908848,2.5789577423493077
2023,159100,Senior-Level,Fully Remote,USA,77860.9112908848,2.043387334700074
2023,120160,Senior-Level,Fully Remote,USA,77860.9112908848,1.5432647525930918
2023,149094,Mid-Level,Onsite,USA,77860.9112908848,1.914876123694361
2023,290000,Executive-Level,Fully Remote,USA,77860.9112908848,3.7245903649467094
2023,72250,Senior-Level,Fully Remote,USA,77860.9112908848,0.9279367374737922
2023,162500,Executive-Level,Onsite,USA,77860.9112908848,2.087054945875311
2023,83000,Senior-Level,Fully Remote,USA,77860.9112908848,1.0660034492778514
2023,63967,Senior-Level,Fully Remote,USA,77860.9112908848,0.8215547306018833
2023,219300,Senior-Level,Onsite,USA,77860.9112908848,2.8165609208028046
2023,198900,Mid-Level,Onsite,USA,77860.9112908848,2.554555253751381
2023,183310,Mid-Level,Onsite,USA,77860.9112908848,2.3543264130978665
2023,392000,Senior-Level,Onsite,USA,77860.9112908848,5.034618700203828
2023,233000,Senior-Level,Onsite,USA,77860.9112908848,2.992515707008908
2023,199098,Senior-Level,Onsite,USA,77860.9112908848,2.557098249931586
2023,107000,Senior-Level,Fully Remote,USA,77860.9112908848,1.3742454105148203
2023,120681,Mid-Level,Onsite,USA,77860.9112908848,1.5499561718349444
2023,72409,Mid-Level,Onsite,USA,77860.9112908848,0.9299788404669872
2023,215936,Executive-Level,Fully Remote,BEL,69128.1388883843,3.1237062572833714
2023,178560,Senior-Level,Onsite,USA,77860.9112908848,2.29332019160305
2023,148800,Senior-Level,Onsite,USA,77860.9112908848,1.911100159669208
2023,167954,Executive-Level,Onsite,USA,77860.9112908848,2.1571029315664125
2023,115830,Executive-Level,Onsite,USA,77860.9112908848,1.4876527654199219
2023,189110,Senior-Level,Onsite,USA,77860.9112908848,2.428818220396801
2023,52000,Senior-Level,Onsite,USA,77860.9112908848,0.6678575826800996
2023,113220,Senior-Level,Onsite,USA,77860.9112908848,1.4541314521354016
2023,365630,Senior-Level,Onsite,USA,77860.9112908848,4.695937845294708
2023,229000,Senior-Level,Onsite,USA,77860.9112908848,2.9411420468027463
2023,86700,Senior-Level,Onsite,USA,77860.9112908848,1.1135240849685508
2023,192300,Senior-Level,Fully Remote,USA,77860.9112908848,2.4697887144112145
2023,153800,Senior-Level,Fully Remote,USA,77860.9112908848,1.9753172349269101
2023,131650,Mid-Level,Onsite,USA,77860.9112908848,1.6908355915352906
2023,105320,Mid-Level,Onsite,USA,77860.9112908848,1.3526684732282326
2023,126400,Senior-Level,Onsite,USA,77860.9112908848,1.6234076625147036
2023,160080,Senior-Level,Fully Remote,USA,77860.9112908848,2.0559738814505835
2023,146190,Senior-Level,Onsite,USA,77860.9112908848,1.8775788463846879
2023,175000,Mid-Level,Fully Remote,USA,77860.9112908848,2.247597634019566
2023,96000,Senior-Level,Fully Remote,USA,77860.9112908848,1.2329678449478763
2023,72000,Senior-Level,Fully Remote,USA,77860.9112908848,0.9247258837109071
2023,205150,Senior-Level,Fully Remote,USA,77860.9112908848,2.6348265978235084
2023,167850,Senior-Level,Fully Remote,USA,77860.9112908848,2.155767216401052
2023,222750,Senior-Level,Onsite,USA,77860.9112908848,2.8608707027306193
2023,182250,Senior-Level,Onsite,USA,77860.9112908848,2.340712393143234
2023,148594,Senior-Level,Onsite,USA,77860.9112908848,1.9084544161685908
2023,140250,Senior-Level,Fully Remote,USA,77860.9112908848,1.8012889609785379
2023,254500,Senior-Level,Fully Remote,USA,77860.9112908848,3.268649130617026
2023,130900,Senior-Level,Fully Remote,USA,77860.9112908848,1.6812030302466354
2023,124000,Senior-Level,Fully Remote,USA,77860.9112908848,1.5925834663910068
2023,234485,Senior-Level,Fully Remote,USA,77860.9112908848,3.0115881783604452
2023,112655,Senior-Level,Fully Remote,USA,77860.9112908848,1.4468749226312811
2023,125000,Entry-Level,Onsite,USA,77860.9112908848,1.6054268814425472
2023,184184,Senior-Level,Fully Remote,USA,77860.9112908848,2.3655515578529127
2023,167441,Senior-Level,Fully Remote,USA,77860.9112908848,2.1505142596449724
2023,204500,Executive-Level,Onsite,USA,77860.9112908848,2.6264783780400074
2023,84000,Entry-Level,Onsite,USA,77860.9112908848,1.0788468643293916
2023,202400,Senior-Level,Fully Remote,USA,77860.9112908848,2.5995072064317726
2023,147200,Senior-Level,Fully Remote,USA,77860.9112908848,1.8905506955867435
2023,191000,Senior-Level,Fully Remote,USA,77860.9112908848,2.453092274844212
2023,144800,Senior-Level,Onsite,USA,77860.9112908848,1.8597264994630467
2023,250000,Mid-Level,Fully Remote,USA,77860.9112908848,3.2108537628850944
2023,172900,Senior-Level,Onsite,USA,77860.9112908848,2.220626462411331
2023,144100,Senior-Level,Onsite,USA,77860.9112908848,1.8507361089269683
2023,101500,Senior-Level,Fully Remote,USA,77860.9112908848,1.3036066277313483
2023,83700,Senior-Level,Fully Remote,USA,77860.9112908848,1.0749938398139296
2023,283000,Senior-Level,Onsite,USA,77860.9112908848,3.634686459585927
2023,246500,Senior-Level,Onsite,USA,77860.9112908848,3.165901810204703
2023,133500,Senior-Level,Onsite,USA,77860.9112908848,1.7145959093806404
2023,284000,Senior-Level,Fully Remote,USA,77860.9112908848,3.6475298746374674
2023,191400,Senior-Level,Onsite,USA,77860.9112908848,2.458229640864828
2023,127600,Senior-Level,Onsite,USA,77860.9112908848,1.6388197605765522
2023,258000,Mid-Level,Onsite,USA,77860.9112908848,3.313601083297417
2023,151840,Senior-Level,Onsite,USA,77860.9112908848,1.9501441414258909
2023,163152,Senior-Level,Onsite,USA,77860.9112908848,2.0954288524889155
2023,108768,Senior-Level,Onsite,USA,77860.9112908848,1.3969525683259438
2023,285000,Senior-Level,Onsite,USA,77860.9112908848,3.6603732896890073
2023,193900,Senior-Level,Onsite,USA,77860.9112908848,2.4903381784936793
2023,345000,Senior-Level,Onsite,USA,77860.9112908848,4.4309781927814305
2023,234700,Senior-Level,Onsite,USA,77860.9112908848,3.0143495125965267
2023,100000,Senior-Level,Fully Remote,,40599.706536604936,2.463071990676568
2023,241000,Senior-Level,Onsite,USA,77860.9112908848,3.095263027421231
2023,221300,Senior-Level,Onsite,USA,77860.9112908848,2.8422477509058854
2023,147500,Senior-Level,Onsite,USA,77860.9112908848,1.8944037201022057
2023,94400,Senior-Level,Fully Remote,USA,77860.9112908848,1.2124183808654116
2023,130002,Entry-Level,Fully Remote,USA,77860.9112908848,1.6696696435303522
2023,71908,Entry-Level,Fully Remote,USA,77860.9112908848,0.9235442895261654
2023,116990,Senior-Level,Fully Remote,USA,77860.9112908848,1.5025511268797087
2023,82920,Senior-Level,Fully Remote,USA,77860.9112908848,1.064975976073728
2023,374000,Senior-Level,Onsite,USA,77860.9112908848,4.803437229276101
2023,20000,Mid-Level,Fully Remote,NGA,8304.9581050353,2.408199986929975
2023,119000,Senior-Level,Fully Remote,USA,77860.9112908848,1.528366391133305
2023,55720,Senior-Level,Fully Remote,USA,77860.9112908848,0.7156350866718298
2023,50700,Senior-Level,Fully Remote,USA,77860.9112908848,0.6511611431130971
2023,302000,Senior-Level,Onsite,USA,77860.9112908848,3.878711345565194
2023,93000,Senior-Level,Fully Remote,USA,77860.9112908848,1.194437599793255
2023,128750,Mid-Level,Onsite,USA,77860.9112908848,1.6535896878858236
2023,79350,Mid-Level,Onsite,USA,77860.9112908848,1.019124984339729
2023,273400,Senior-Level,Fully Remote,USA,77860.9112908848,3.5113896750911393
2023,182200,Senior-Level,Fully Remote,USA,77860.9112908848,2.340070222390657
2023,124230,Senior-Level,Fully Remote,USA,77860.9112908848,1.595537451852861
2023,68637,Senior-Level,Fully Remote,USA,77860.9112908848,0.8815334788925768
2023,204000,Mid-Level,Fully Remote,USA,77860.9112908848,2.620056670514237
2023,161500,Mid-Level,Fully Remote,USA,77860.9112908848,2.0742115308237707
2023,148750,Senior-Level,Onsite,USA,77860.9112908848,1.910457988916631
2023,287700,Senior-Level,Onsite,USA,77860.9112908848,3.6950505103281666
2023,227240,Senior-Level,Fully Remote,USA,77860.9112908848,2.918537636312035
2023,197600,Senior-Level,Fully Remote,USA,77860.9112908848,2.5378588141843785
2023,90000,Entry-Level,Fully Remote,IND,9207.12743040145,9.775035773136445
2023,237400,Mid-Level,Onsite,USA,77860.9112908848,3.0490267332356855
2023,158200,Mid-Level,Onsite,USA,77860.9112908848,2.0318282611536875
2023,267000,Senior-Level,Onsite,USA,77860.9112908848,3.429191818761281
2023,105000,Mid-Level,Fully Remote,USA,77860.9112908848,1.3485585804117397
2023,268000,Senior-Level,Fully Remote,USA,77860.9112908848,3.4420352338128213
2023,144628,Mid-Level,Onsite,USA,77860.9112908848,1.8575174320741816
2023,115702,Mid-Level,Onsite,USA,77860.9112908848,1.4860088082933247
2023,93500,Senior-Level,Fully Remote,USA,77860.9112908848,1.2008593073190252
2023,208200,Senior-Level,Fully Remote,USA,77860.9112908848,2.6739990137307066
2023,151200,Senior-Level,Fully Remote,USA,77860.9112908848,1.9419243557929051
2023,270000,Senior-Level,Onsite,USA,77860.9112908848,3.467722063915902
2023,194500,Executive-Level,Onsite,USA,77860.9112908848,2.4980442275246033
2023,115500,Executive-Level,Onsite,USA,77860.9112908848,1.4834144384529135
2023,50000,Entry-Level,Fully Remote,USA,77860.9112908848,0.6421707525770188
2023,40000,Entry-Level,Fully Remote,USA,77860.9112908848,0.5137366020616151
2023,280100,Senior-Level,Fully Remote,USA,77860.9112908848,3.5974405559364597
2023,168100,Senior-Level,Fully Remote,USA,77860.9112908848,2.1589780701639376
2023,149040,Senior-Level,Fully Remote,USA,77860.9112908848,1.9141825792815779
2023,113900,Senior-Level,Fully Remote,USA,77860.9112908848,1.462864974370449
2023,274450,Senior-Level,Onsite,USA,77860.9112908848,3.5248752608952567
2023,199600,Senior-Level,Onsite,USA,77860.9112908848,2.5635456442874593
2023,83500,Mid-Level,Onsite,USA,77860.9112908848,1.0724251568036216
2023,52500,Mid-Level,Onsite,USA,77860.9112908848,0.6742792902058699
2023,140700,Senior-Level,Fully Remote,USA,77860.9112908848,1.807068497751731
2023,109600,Senior-Level,Fully Remote,USA,77860.9112908848,1.4076382896488253
2023,278000,Senior-Level,Onsite,USA,77860.9112908848,3.570469384328225
2023,305000,Senior-Level,Fully Remote,USA,77860.9112908848,3.917241590719815
2023,24000,Entry-Level,Fully Remote,USA,77860.9112908848,0.30824196123696906
2023,71500,Senior-Level,Onsite,USA,77860.9112908848,0.9183041761851369
2023,215050,Senior-Level,Onsite,USA,77860.9112908848,2.761976406833758
2023,113100,Senior-Level,Onsite,USA,77860.9112908848,1.4525902423292167
2023,136505,Senior-Level,Fully Remote,USA,77860.9112908848,1.7531903716105193
2023,100895,Senior-Level,Fully Remote,USA,77860.9112908848,1.2958363616251665
2023,240000,Mid-Level,Fully Remote,USA,77860.9112908848,3.0824196123696908
2023,93000,Mid-Level,Fully Remote,USA,77860.9112908848,1.194437599793255
2023,317070,Senior-Level,Onsite,USA,77860.9112908848,4.072261610391908
2023,170730,Senior-Level,Onsite,USA,77860.9112908848,2.1927562517494885
